Book,Reference Book,count,total,percentage_of_book
Joshua,1 Kings,74,4471,1.6551107134869156
Joshua,Acts,60,4471,1.3419816595839857
Joshua,Hebrews,53,4471,1.1854171326325207
Joshua,Proverbs,53,4471,1.1854171326325207
Joshua,Matthew,46,4471,1.0288526056810556
Joshua,2 Kings,45,4471,1.0064862446879894
Joshua,Leviticus,45,4471,1.0064862446879894
Joshua,Revelation,41,4471,0.9170208007157236
Joshua,Ezekiel,41,4471,0.9170208007157236
Joshua,Romans,40,4471,0.8946544397226572
Joshua,2 Chronicles,38,4471,0.8499217177365243
Joshua,1 Corinthians,36,4471,0.8051889957503914
Joshua,Nehemiah,35,4471,0.782822634757325
Joshua,2 Corinthians,30,4471,0.6709908297919929
Joshua,John,27,4471,0.6038917468127936
Joshua,Amos,26,4471,0.5815253858197271
Joshua,Hosea,26,4471,0.5815253858197271
Joshua,Job,23,4471,0.5144263028405278
Joshua,Luke,23,4471,0.5144263028405278
Joshua,Ecclesiastes,22,4471,0.4920599418474614
Joshua,Ephesians,20,4471,0.4473272198613286
Joshua,Zechariah,20,4471,0.4473272198613286
Joshua,Daniel,18,4471,0.4025944978751957
Joshua,Micah,17,4471,0.38022813688212925
Joshua,Ezra,15,4471,0.33549541489599644
Joshua,2 Timothy,13,4471,0.29076269290986356
Joshua,1 Thessalonians,11,4471,0.2460299709237307
Joshua,1 Timothy,10,4471,0.2236636099306643
Joshua,2 Peter,7,4471,0.156564526951465
Joshua,Colossians,7,4471,0.156564526951465
Joshua,Galatians,7,4471,0.156564526951465
Joshua,Joel,7,4471,0.156564526951465
Joshua,Philippians,7,4471,0.156564526951465
Joshua,Lamentations,6,4471,0.13419816595839856
Joshua,Song Of Solomon,6,4471,0.13419816595839856
Joshua,Titus,6,4471,0.13419816595839856
Joshua,James,6,4471,0.13419816595839856
Joshua,1 Peter,5,4471,0.11183180496533215
Joshua,Malachi,5,4471,0.11183180496533215
Joshua,Jonah,5,4471,0.11183180496533215
Joshua,Habakkuk,5,4471,0.11183180496533215
Joshua,Zephaniah,4,4471,0.0894654439722657
Joshua,Esther,4,4471,0.0894654439722657
Joshua,Jude,4,4471,0.0894654439722657
Joshua,Ruth,4,4471,0.0894654439722657
Joshua,Mark,3,4471,0.06709908297919928
Joshua,2 Thessalonians,3,4471,0.06709908297919928
Joshua,1 John,1,4471,0.022366360993066426
Jude,2 Peter,35,340,10.294117647058822
Jude,Revelation,30,340,8.823529411764707
Jude,Romans,21,340,6.176470588235294
Jude,John,17,340,5.0
Jude,2 Timothy,16,340,4.705882352941177
Jude,Ephesians,15,340,4.411764705882353
Jude,1 Corinthians,14,340,4.117647058823529
Jude,Hebrews,12,340,3.5294117647058822
Jude,Titus,12,340,3.5294117647058822
Jude,Psalms,12,340,3.5294117647058822
Jude,Acts,12,340,3.5294117647058822
Jude,Matthew,12,340,3.5294117647058822
Jude,Genesis,12,340,3.5294117647058822
Jude,1 Timothy,9,340,2.6470588235294117
Jude,Isaiah,8,340,2.3529411764705883
Jude,1 Peter,8,340,2.3529411764705883
Jude,2 Thessalonians,6,340,1.7647058823529411
Jude,2 Corinthians,6,340,1.7647058823529411
Jude,Philippians,6,340,1.7647058823529411
Jude,Deuteronomy,6,340,1.7647058823529411
Jude,Jeremiah,6,340,1.7647058823529411
Jude,James,5,340,1.4705882352941175
Jude,Hosea,5,340,1.4705882352941175
Jude,Leviticus,5,340,1.4705882352941175
Jude,Numbers,5,340,1.4705882352941175
Jude,Zechariah,4,340,1.1764705882352942
Jude,Ezekiel,4,340,1.1764705882352942
Jude,Galatians,4,340,1.1764705882352942
Jude,Daniel,4,340,1.1764705882352942
Jude,Job,4,340,1.1764705882352942
Jude,Colossians,4,340,1.1764705882352942
Jude,Proverbs,3,340,0.8823529411764706
Jude,Luke,3,340,0.8823529411764706
Jude,Exodus,2,340,0.5882352941176471
Jude,1 John,2,340,0.5882352941176471
Jude,1 Thessalonians,2,340,0.5882352941176471
Jude,Amos,2,340,0.5882352941176471
Jude,Micah,1,340,0.29411764705882354
Jude,2 Chronicles,1,340,0.29411764705882354
Jude,1 Samuel,1,340,0.29411764705882354
Jude,Lamentations,1,340,0.29411764705882354
Jude,Malachi,1,340,0.29411764705882354
Jude,1 Chronicles,1,340,0.29411764705882354
Jude,Ecclesiastes,1,340,0.29411764705882354
Judges,Psalms,316,3676,8.596300326441785
Judges,Joshua,294,3676,7.997823721436344
Judges,1 Samuel,232,3676,6.311207834602829
Judges,Deuteronomy,199,3676,5.413492927094668
Judges,Genesis,197,3676,5.359085963003264
Judges,Proverbs,152,3676,4.134929270946682
Judges,Isaiah,125,3676,3.4004352557127313
Judges,Exodus,124,3676,3.373231773667029
Judges,Numbers,99,3676,2.693144722524483
Judges,Jeremiah,78,3676,2.121871599564744
Judges,1 Kings,70,3676,1.9042437431991295
Judges,2 Samuel,68,3676,1.8498367791077257
Judges,Matthew,65,3676,1.7682263329706203
Judges,2 Kings,61,3676,1.6594124047878127
Judges,2 Chronicles,46,3676,1.251360174102285
Judges,Leviticus,42,3676,1.1425462459194777
Judges,Revelation,39,3676,1.060935799782372
Judges,Job,38,3676,1.0337323177366704
Judges,Hosea,36,3676,0.9793253536452665
Judges,Ecclesiastes,34,3676,0.9249183895538629
Judges,Luke,32,3676,0.8705114254624592
Judges,Romans,29,3676,0.7889009793253536
Judges,Ezekiel,29,3676,0.7889009793253536
Judges,Hebrews,29,3676,0.7889009793253536
Judges,John,26,3676,0.7072905331882481
Judges,2 Corinthians,23,3676,0.6256800870511425
Judges,1 Corinthians,22,3676,0.5984766050054406
Judges,1 Chronicles,21,3676,0.5712731229597389
Judges,Acts,20,3676,0.544069640914037
Judges,Nehemiah,19,3676,0.5168661588683352
Judges,Philippians,14,3676,0.38084874863982593
Judges,James,12,3676,0.3264417845484222
Judges,Micah,12,3676,0.3264417845484222
Judges,Zechariah,12,3676,0.3264417845484222
Judges,1 Thessalonians,11,3676,0.2992383025027203
Judges,Galatians,10,3676,0.2720348204570185
Judges,Habakkuk,10,3676,0.2720348204570185
Judges,Ezra,10,3676,0.2720348204570185
Judges,Esther,9,3676,0.24483133841131663
Judges,Amos,9,3676,0.24483133841131663
Judges,Lamentations,9,3676,0.24483133841131663
Judges,1 Timothy,8,3676,0.2176278563656148
Judges,Daniel,8,3676,0.2176278563656148
Judges,2 Thessalonians,5,3676,0.13601741022850924
Judges,Mark,5,3676,0.13601741022850924
Judges,Ephesians,5,3676,0.13601741022850924
Judges,Colossians,5,3676,0.13601741022850924
Judges,1 Peter,4,3676,0.1088139281828074
Judges,Joel,4,3676,0.1088139281828074
Judges,2 Peter,4,3676,0.1088139281828074
Judges,Jonah,4,3676,0.1088139281828074
Judges,2 Timothy,3,3676,0.08161044613710555
Judges,1 John,3,3676,0.08161044613710555
Judges,Malachi,3,3676,0.08161044613710555
Judges,Jude,3,3676,0.08161044613710555
Judges,Song Of Solomon,2,3676,0.0544069640914037
Judges,Titus,2,3676,0.0544069640914037
Judges,Ruth,2,3676,0.0544069640914037
Judges,Zephaniah,1,3676,0.02720348204570185
Lamentations,Jeremiah,337,1501,22.45169886742172
Lamentations,Psalms,264,1501,17.588274483677548
Lamentations,Isaiah,144,1501,9.593604263824117
Lamentations,Ezekiel,89,1501,5.929380413057961
Lamentations,Deuteronomy,58,1501,3.8640906062624913
Lamentations,Job,49,1501,3.264490339773484
Lamentations,2 Kings,27,1501,1.798800799467022
Lamentations,Hosea,26,1501,1.73217854763491
Lamentations,Micah,20,1501,1.3324450366422385
Lamentations,Matthew,19,1501,1.2658227848101267
Lamentations,2 Chronicles,18,1501,1.1992005329780147
Lamentations,Leviticus,18,1501,1.1992005329780147
Lamentations,Amos,16,1501,1.0659560293137909
Lamentations,Daniel,15,1501,0.9993337774816788
Lamentations,Revelation,12,1501,0.7994670219853431
Lamentations,Zephaniah,12,1501,0.7994670219853431
Lamentations,Nehemiah,11,1501,0.7328447701532311
Lamentations,Proverbs,10,1501,0.6662225183211192
Lamentations,Genesis,8,1501,0.5329780146568954
Lamentations,2 Samuel,8,1501,0.5329780146568954
Lamentations,1 Kings,7,1501,0.4663557628247834
Lamentations,Habakkuk,6,1501,0.39973351099267157
Lamentations,1 Corinthians,5,1501,0.3331112591605596
Lamentations,Exodus,5,1501,0.3331112591605596
Lamentations,Luke,5,1501,0.3331112591605596
Lamentations,Obadiah,5,1501,0.3331112591605596
Lamentations,Jonah,5,1501,0.3331112591605596
Lamentations,Hebrews,5,1501,0.3331112591605596
Lamentations,1 Samuel,4,1501,0.2664890073284477
Lamentations,Ezra,4,1501,0.2664890073284477
Lamentations,James,4,1501,0.2664890073284477
Lamentations,Romans,4,1501,0.2664890073284477
Lamentations,Nahum,4,1501,0.2664890073284477
Lamentations,Joel,3,1501,0.19986675549633579
Lamentations,Zechariah,3,1501,0.19986675549633579
Lamentations,2 Timothy,3,1501,0.19986675549633579
Lamentations,John,2,1501,0.13324450366422386
Lamentations,1 Chronicles,2,1501,0.13324450366422386
Lamentations,Judges,2,1501,0.13324450366422386
Lamentations,Mark,2,1501,0.13324450366422386
Lamentations,Acts,2,1501,0.13324450366422386
Lamentations,Jude,2,1501,0.13324450366422386
Lamentations,Haggai,2,1501,0.13324450366422386
Lamentations,2 Corinthians,2,1501,0.13324450366422386
Lamentations,Ruth,2,1501,0.13324450366422386
Lamentations,Numbers,2,1501,0.13324450366422386
Lamentations,Malachi,1,1501,0.06662225183211193
Lamentations,2 Peter,1,1501,0.06662225183211193
Lamentations,Titus,1,1501,0.06662225183211193
Lamentations,1 Thessalonians,1,1501,0.06662225183211193
Lamentations,Ecclesiastes,1,1501,0.06662225183211193
Lamentations,Joshua,1,1501,0.06662225183211193
Leviticus,Exodus,505,6295,8.022239872915012
Leviticus,Deuteronomy,363,6295,5.766481334392375
Leviticus,Hebrews,314,6295,4.988085782366958
Leviticus,Numbers,313,6295,4.972200158856236
Leviticus,Isaiah,263,6295,4.177918983320096
Leviticus,Ezekiel,204,6295,3.24066719618745
Leviticus,Psalms,194,6295,3.0818109610802225
Leviticus,Romans,178,6295,2.827640984908658
Leviticus,Matthew,151,6295,2.3987291501191423
Leviticus,1 Peter,143,6295,2.27164416203336
Leviticus,Jeremiah,126,6295,2.0015885623510723
Leviticus,John,118,6295,1.8745035742652898
Leviticus,Ephesians,111,6295,1.7633042096902303
Leviticus,1 Corinthians,110,6295,1.7474185861795075
Leviticus,2 Corinthians,99,6295,1.5726767275615567
Leviticus,Genesis,91,6295,1.4455917394757745
Leviticus,Luke,87,6295,1.3820492454328832
Leviticus,Revelation,82,6295,1.3026211278792692
Leviticus,Proverbs,77,6295,1.2231930103256552
Leviticus,1 John,71,6295,1.1278792692613184
Leviticus,Galatians,52,6295,0.8260524225575853
Leviticus,Colossians,52,6295,0.8260524225575853
Leviticus,2 Chronicles,51,6295,0.8101667990468625
Leviticus,Acts,48,6295,0.7625099285146942
Leviticus,1 Samuel,45,6295,0.7148530579825259
Leviticus,1 Kings,44,6295,0.6989674344718031
Leviticus,Titus,40,6295,0.6354249404289118
Leviticus,Job,39,6295,0.619539316918189
Leviticus,Zechariah,38,6295,0.6036536934074662
Leviticus,2 Kings,35,6295,0.5559968228752978
Leviticus,1 Timothy,34,6295,0.5401111993645751
Leviticus,Philippians,33,6295,0.5242255758538522
Leviticus,Nehemiah,27,6295,0.4289118347895155
Leviticus,Mark,26,6295,0.41302621127879263
Leviticus,2 Timothy,25,6295,0.3971405877680699
Leviticus,Judges,24,6295,0.3812549642573471
Leviticus,1 Thessalonians,24,6295,0.3812549642573471
Leviticus,Malachi,23,6295,0.3653693407466243
Leviticus,Hosea,23,6295,0.3653693407466243
Leviticus,Joshua,22,6295,0.34948371723590155
Leviticus,1 Chronicles,21,6295,0.33359809372517873
Leviticus,2 Samuel,21,6295,0.33359809372517873
Leviticus,James,20,6295,0.3177124702144559
Leviticus,Ruth,16,6295,0.2541699761715647
Leviticus,Micah,14,6295,0.22239872915011916
Leviticus,Ezra,14,6295,0.22239872915011916
Leviticus,Amos,14,6295,0.22239872915011916
Leviticus,Ecclesiastes,12,6295,0.19062748212867356
Leviticus,2 Thessalonians,11,6295,0.17474185861795077
Leviticus,Lamentations,11,6295,0.17474185861795077
Leviticus,Daniel,10,6295,0.15885623510722796
Leviticus,Joel,7,6295,0.11119936457505958
Leviticus,2 Peter,7,6295,0.11119936457505958
Leviticus,Jude,6,6295,0.09531374106433678
Leviticus,Haggai,5,6295,0.07942811755361398
Leviticus,Habakkuk,3,6295,0.04765687053216839
Leviticus,Song Of Solomon,2,6295,0.03177124702144559
Leviticus,2 John,2,6295,0.03177124702144559
Leviticus,Zephaniah,1,6295,0.015885623510722795
Luke,Matthew,1356,9294,14.59005810200129
Luke,Psalms,744,9294,8.005164622336991
Luke,John,710,9294,7.639337206800086
Luke,Isaiah,623,9294,6.7032494082203575
Luke,Mark,572,9294,6.154508284914999
Luke,Acts,429,9294,4.615881213686249
Luke,Romans,252,9294,2.711426726920594
Luke,Hebrews,211,9294,2.270281902302561
Luke,1 Corinthians,192,9294,2.0658489347966427
Luke,Revelation,191,9294,2.0550893049279106
Luke,Genesis,175,9294,1.8829352270281903
Luke,Jeremiah,171,9294,1.8398967075532604
Luke,Proverbs,163,9294,1.7538196686034
Luke,Ephesians,127,9294,1.3664729933290294
Luke,1 Peter,123,9294,1.3234344738540995
Luke,Ezekiel,116,9294,1.2481170647729718
Luke,Job,108,9294,1.1620400258231116
Luke,2 Corinthians,106,9294,1.1405207660856467
Luke,1 Timothy,105,9294,1.129761136216914
Luke,Exodus,102,9294,1.0974822466107166
Luke,Daniel,94,9294,1.0114052076608564
Luke,Galatians,93,9294,1.000645577792124
Luke,Philippians,90,9294,0.9683666881859263
Luke,James,86,9294,0.9253281687109963
Luke,Deuteronomy,85,9294,0.9145685388422639
Luke,Zechariah,72,9294,0.7746933505487411
Luke,2 Timothy,67,9294,0.7208952012050786
Luke,1 Thessalonians,60,9294,0.6455777921239509
Luke,Colossians,59,9294,0.6348181622552184
Luke,1 John,56,9294,0.6025392726490209
Luke,1 Samuel,53,9294,0.5702603830428233
Luke,2 Peter,49,9294,0.5272218635678932
Luke,Hosea,48,9294,0.5164622336991607
Luke,Numbers,47,9294,0.5057026038304282
Luke,Malachi,45,9294,0.48418334409296315
Luke,1 Kings,44,9294,0.4734237142242307
Luke,2 Chronicles,42,9294,0.4519044544867657
Luke,Ecclesiastes,41,9294,0.44114482461803317
Luke,Leviticus,39,9294,0.4196255648805681
Luke,Titus,39,9294,0.4196255648805681
Luke,Micah,38,9294,0.4088659350118356
Luke,2 Kings,36,9294,0.38734667527437056
Luke,Judges,32,9294,0.3443081557994405
Luke,2 Thessalonians,32,9294,0.3443081557994405
Luke,2 Samuel,26,9294,0.27975037658704544
Luke,1 Chronicles,24,9294,0.25823111684958033
Luke,Amos,21,9294,0.22595222724338285
Luke,Joshua,19,9294,0.2044329675059178
Luke,Nehemiah,19,9294,0.2044329675059178
Luke,Song Of Solomon,16,9294,0.17215407789972026
Luke,Lamentations,15,9294,0.16139444803098774
Luke,Habakkuk,12,9294,0.12911555842479017
Luke,Jude,11,9294,0.11835592855605767
Luke,Jonah,10,9294,0.10759629868732515
Luke,Joel,10,9294,0.10759629868732515
Luke,Haggai,8,9294,0.08607703894986013
Luke,Zephaniah,8,9294,0.08607703894986013
Luke,3 John,7,9294,0.0753174090811276
Luke,Ruth,7,9294,0.0753174090811276
Luke,Ezra,6,9294,0.06455777921239508
Luke,Esther,3,9294,0.03227888960619754
Luke,Nahum,3,9294,0.03227888960619754
Luke,2 John,3,9294,0.03227888960619754
Luke,Philemon,2,9294,0.021519259737465032
Luke,Obadiah,1,9294,0.010759629868732516
Malachi,Isaiah,67,656,10.213414634146341
Malachi,Psalms,63,656,9.603658536585366
Malachi,Jeremiah,31,656,4.725609756097561
Malachi,Matthew,28,656,4.2682926829268295
Malachi,Luke,25,656,3.8109756097560976
Malachi,Deuteronomy,25,656,3.8109756097560976
Malachi,John,21,656,3.201219512195122
Malachi,Proverbs,20,656,3.048780487804878
Malachi,Haggai,17,656,2.591463414634146
Malachi,Hebrews,15,656,2.2865853658536586
Malachi,Ezekiel,14,656,2.1341463414634148
Malachi,Nehemiah,14,656,2.1341463414634148
Malachi,Leviticus,14,656,2.1341463414634148
Malachi,Job,13,656,1.9817073170731707
Malachi,Exodus,13,656,1.9817073170731707
Malachi,Romans,11,656,1.676829268292683
Malachi,Revelation,11,656,1.676829268292683
Malachi,Genesis,11,656,1.676829268292683
Malachi,Acts,11,656,1.676829268292683
Malachi,Hosea,10,656,1.524390243902439
Malachi,Zechariah,9,656,1.3719512195121952
Malachi,1 Samuel,8,656,1.2195121951219512
Malachi,Amos,8,656,1.2195121951219512
Malachi,Daniel,8,656,1.2195121951219512
Malachi,1 Peter,8,656,1.2195121951219512
Malachi,Numbers,7,656,1.0670731707317074
Malachi,1 Corinthians,7,656,1.0670731707317074
Malachi,Ezra,6,656,0.9146341463414633
Malachi,James,6,656,0.9146341463414633
Malachi,Joel,6,656,0.9146341463414633
Malachi,Titus,6,656,0.9146341463414633
Malachi,Zephaniah,6,656,0.9146341463414633
Malachi,2 Corinthians,5,656,0.7621951219512195
Malachi,2 Peter,5,656,0.7621951219512195
Malachi,Obadiah,5,656,0.7621951219512195
Malachi,Mark,5,656,0.7621951219512195
Malachi,Nahum,5,656,0.7621951219512195
Malachi,Micah,4,656,0.6097560975609756
Malachi,Ephesians,4,656,0.6097560975609756
Malachi,Lamentations,4,656,0.6097560975609756
Malachi,Joshua,3,656,0.45731707317073167
Malachi,1 Thessalonians,3,656,0.45731707317073167
Malachi,1 Timothy,3,656,0.45731707317073167
Malachi,Philippians,3,656,0.45731707317073167
Malachi,2 Thessalonians,3,656,0.45731707317073167
Malachi,2 Chronicles,2,656,0.3048780487804878
Malachi,1 Chronicles,2,656,0.3048780487804878
Malachi,2 Timothy,2,656,0.3048780487804878
Malachi,Galatians,2,656,0.3048780487804878
Malachi,Ecclesiastes,1,656,0.1524390243902439
Malachi,1 Kings,1,656,0.1524390243902439
Malachi,Judges,1,656,0.1524390243902439
Malachi,2 Kings,1,656,0.1524390243902439
Malachi,2 Samuel,1,656,0.1524390243902439
Mark,Matthew,862,4675,18.43850267379679
Mark,Luke,550,4675,11.76470588235294
Mark,John,468,4675,10.010695187165776
Mark,Psalms,301,4675,6.438502673796792
Mark,Isaiah,262,4675,5.60427807486631
Mark,Acts,227,4675,4.855614973262032
Mark,Hebrews,117,4675,2.502673796791444
Mark,Romans,94,4675,2.0106951871657754
Mark,1 Corinthians,92,4675,1.967914438502674
Mark,Jeremiah,80,4675,1.7112299465240641
Mark,Deuteronomy,69,4675,1.4759358288770053
Mark,Revelation,69,4675,1.4759358288770053
Mark,Proverbs,66,4675,1.411764705882353
Mark,Genesis,61,4675,1.304812834224599
Mark,Job,53,4675,1.1336898395721926
Mark,Daniel,45,4675,0.9625668449197862
Mark,1 Peter,42,4675,0.8983957219251336
Mark,Exodus,40,4675,0.8556149732620321
Mark,2 Corinthians,38,4675,0.8128342245989305
Mark,Ephesians,37,4675,0.7914438502673796
Mark,James,37,4675,0.7914438502673796
Mark,Zechariah,35,4675,0.7486631016042781
Mark,Ezekiel,35,4675,0.7486631016042781
Mark,2 Timothy,33,4675,0.7058823529411765
Mark,Colossians,32,4675,0.6844919786096256
Mark,1 Timothy,31,4675,0.6631016042780749
Mark,Galatians,31,4675,0.6631016042780749
Mark,1 John,30,4675,0.6417112299465241
Mark,1 Kings,30,4675,0.6417112299465241
Mark,Leviticus,27,4675,0.5775401069518716
Mark,Numbers,25,4675,0.53475935828877
Mark,2 Kings,24,4675,0.5133689839572192
Mark,Ecclesiastes,22,4675,0.4705882352941176
Mark,Philippians,22,4675,0.4705882352941176
Mark,2 Peter,21,4675,0.4491978609625668
Mark,Song Of Solomon,17,4675,0.36363636363636365
Mark,2 Chronicles,17,4675,0.36363636363636365
Mark,Hosea,15,4675,0.32085561497326204
Mark,Titus,14,4675,0.2994652406417112
Mark,Malachi,14,4675,0.2994652406417112
Mark,1 Samuel,14,4675,0.2994652406417112
Mark,2 Thessalonians,14,4675,0.2994652406417112
Mark,1 Thessalonians,13,4675,0.27807486631016043
Mark,Micah,11,4675,0.2352941176470588
Mark,2 Samuel,9,4675,0.19251336898395724
Mark,Joshua,8,4675,0.1711229946524064
Mark,Esther,8,4675,0.1711229946524064
Mark,Lamentations,7,4675,0.1497326203208556
Mark,Amos,6,4675,0.1283422459893048
Mark,Jonah,6,4675,0.1283422459893048
Mark,Joel,5,4675,0.10695187165775401
Mark,Judges,5,4675,0.10695187165775401
Mark,Nehemiah,4,4675,0.0855614973262032
Mark,1 Chronicles,4,4675,0.0855614973262032
Mark,Jude,4,4675,0.0855614973262032
Mark,Haggai,3,4675,0.0641711229946524
Mark,Ruth,2,4675,0.0427807486631016
Mark,Zephaniah,2,4675,0.0427807486631016
Mark,Habakkuk,1,4675,0.0213903743315508
Mark,Ezra,1,4675,0.0213903743315508
Mark,3 John,1,4675,0.0213903743315508
Matthew,Luke,885,8341,10.610238580505934
Matthew,John,600,8341,7.193382088478599
Matthew,Psalms,536,8341,6.426087999040882
Matthew,Isaiah,498,8341,5.970507133437238
Matthew,Mark,488,8341,5.850617431962594
Matthew,Acts,378,8341,4.531830715741518
Matthew,Romans,241,8341,2.889341805538904
Matthew,Revelation,228,8341,2.733485193621868
Matthew,Hebrews,217,8341,2.60160652199976
Matthew,1 Corinthians,214,8341,2.5656396115573674
Matthew,Proverbs,168,8341,2.014146984774008
Matthew,Jeremiah,127,8341,1.5225992087279703
Matthew,Deuteronomy,124,8341,1.4866322982855773
Matthew,Genesis,123,8341,1.474643328138113
Matthew,Ephesians,118,8341,1.4146984774007914
Matthew,1 Peter,117,8341,1.4027095072533269
Matthew,2 Corinthians,107,8341,1.2828198057786837
Matthew,Job,98,8341,1.1749190744515046
Matthew,Daniel,90,8341,1.07900731327179
Matthew,Ezekiel,89,8341,1.0670183431243256
Matthew,Exodus,86,8341,1.0310514326819327
Matthew,James,81,8341,0.971106581944611
Matthew,Galatians,81,8341,0.971106581944611
Matthew,1 Timothy,76,8341,0.9111617312072893
Matthew,Colossians,73,8341,0.8751948207648963
Matthew,Philippians,67,8341,0.8032609998801102
Matthew,Leviticus,66,8341,0.791272029732646
Matthew,Zechariah,66,8341,0.791272029732646
Matthew,2 Timothy,62,8341,0.7433161491427887
Matthew,1 John,62,8341,0.7433161491427887
Matthew,1 Thessalonians,52,8341,0.6234264476681453
Matthew,1 Kings,52,8341,0.6234264476681453
Matthew,Numbers,49,8341,0.5874595372257523
Matthew,2 Chronicles,49,8341,0.5874595372257523
Matthew,2 Peter,44,8341,0.5275146864884306
Matthew,2 Kings,43,8341,0.5155257163409663
Matthew,Malachi,41,8341,0.49154777604603767
Matthew,1 Samuel,39,8341,0.467569835751109
Matthew,Titus,38,8341,0.45558086560364464
Matthew,Hosea,36,8341,0.43160292530871597
Matthew,2 Thessalonians,31,8341,0.3716580745713943
Matthew,2 Samuel,31,8341,0.3716580745713943
Matthew,Ecclesiastes,25,8341,0.2997242536866083
Matthew,Micah,23,8341,0.27574631339167965
Matthew,1 Chronicles,20,8341,0.23977940294928665
Matthew,Joshua,18,8341,0.21580146265435798
Matthew,Song Of Solomon,16,8341,0.19182352235942932
Matthew,Jude,16,8341,0.19182352235942932
Matthew,Lamentations,15,8341,0.17983455221196498
Matthew,Judges,15,8341,0.17983455221196498
Matthew,Nehemiah,14,8341,0.16784558206450065
Matthew,Haggai,11,8341,0.13187867162210765
Matthew,Ezra,10,8341,0.11988970147464333
Matthew,Joel,9,8341,0.10790073132717899
Matthew,Amos,9,8341,0.10790073132717899
Matthew,Jonah,8,8341,0.09591176117971466
Matthew,Esther,7,8341,0.08392279103225032
Matthew,Ruth,6,8341,0.07193382088478599
Matthew,Habakkuk,5,8341,0.05994485073732166
Matthew,Zephaniah,4,8341,0.04795588058985733
Matthew,Nahum,3,8341,0.035966910442392995
Matthew,2 John,3,8341,0.035966910442392995
Matthew,Obadiah,2,8341,0.023977940294928664
Matthew,3 John,1,8341,0.011988970147464332
Matthew,Philemon,1,8341,0.011988970147464332
Micah,Isaiah,288,1436,20.055710306406684
Micah,Psalms,169,1436,11.768802228412255
Micah,Jeremiah,162,1436,11.28133704735376
Micah,Ezekiel,75,1436,5.222841225626741
Micah,Hosea,64,1436,4.456824512534819
Micah,Amos,49,1436,3.4122562674094707
Micah,Deuteronomy,44,1436,3.064066852367688
Micah,Zechariah,44,1436,3.064066852367688
Micah,Romans,36,1436,2.5069637883008355
Micah,2 Kings,33,1436,2.298050139275766
Micah,Revelation,30,1436,2.0891364902506964
Micah,Matthew,26,1436,1.8105849582172702
Micah,Proverbs,24,1436,1.6713091922005572
Micah,John,22,1436,1.532033426183844
Micah,Luke,17,1436,1.1838440111420612
Micah,Hebrews,17,1436,1.1838440111420612
Micah,Zephaniah,16,1436,1.1142061281337048
Micah,Leviticus,15,1436,1.0445682451253482
Micah,Job,15,1436,1.0445682451253482
Micah,Lamentations,14,1436,0.9749303621169917
Micah,Daniel,13,1436,0.9052924791086351
Micah,2 Chronicles,13,1436,0.9052924791086351
Micah,Genesis,12,1436,0.8356545961002786
Micah,1 Kings,11,1436,0.766016713091922
Micah,Habakkuk,10,1436,0.6963788300835655
Micah,Malachi,10,1436,0.6963788300835655
Micah,1 Samuel,10,1436,0.6963788300835655
Micah,Exodus,10,1436,0.6963788300835655
Micah,Joshua,9,1436,0.6267409470752089
Micah,2 Corinthians,8,1436,0.5571030640668524
Micah,Joel,7,1436,0.48746518105849584
Micah,Acts,7,1436,0.48746518105849584
